plate_id,garden,meso_id,soil,seed_id,intact_seeds,seed_code,plating_date,germination_date,fungi_date_type,death_date,obs,notes,Treat,symptoms_num,germinated_num,home_away
377,SUM,84,TI,TI,3,A,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
377,SUM,84,TI,TI,3,B,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
377,SUM,84,TI,TI,3,C,7/16/2026,NA,NA,NA,TN,missing,LIVE,0,0,home
376,SUM,84,TI,RC,4,A,7/16/2026,NA,NA,NA,TN,tube not found,LIVE,0,0,away
376,SUM,84,TI,RC,4,B,7/16/2026,NA,NA,NA,TN,tube not found,LIVE,0,0,away
376,SUM,84,TI,RC,4,C,7/16/2026,NA,NA,NA,TN,tube not found,LIVE,0,0,away
376,SUM,84,TI,RC,4,D,7/16/2026,NA,NA,NA,TN,tube not found,LIVE,0,0,away
379,SUM,88,OH,OH,8,A,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
379,SUM,88,OH,OH,8,B,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
379,SUM,88,OH,OH,8,C,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
379,SUM,88,OH,OH,8,D,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
379,SUM,88,OH,OH,8,E,7/16/2026,8/6/2026,NA,NA,TN,NA,LIVE,0,1,home
379,SUM,88,OH,OH,8,F,7/16/2026,7/25/2026,NA,NA,TN,NA,LIVE,0,1,home
379,SUM,88,OH,OH,8,G,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
379,SUM,88,OH,OH,8,H,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
378,SUM,88,OH,HG,4,A,7/16/2026,8/14/2026,NA,NA,TN,seeds not symptomatic but plate is contaminated,LIVE,0,1,away
378,SUM,88,OH,HG,4,B,7/16/2026,NA,NA,NA,TN,seeds not symptomatic but plate is contaminated,LIVE,0,0,away
378,SUM,88,OH,HG,4,C,7/16/2026,NA,NA,NA,TN,seeds not symptomatic but plate is contaminated,LIVE,0,0,away
378,SUM,88,OH,HG,4,D,7/16/2026,NA,NA,NA,TN,missing,LIVE,0,0,away
380,SUM,97,TI,CR,10,A,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
380,SUM,97,TI,CR,10,B,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
380,SUM,97,TI,CR,10,C,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
380,SUM,97,TI,CR,10,D,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
380,SUM,97,TI,CR,10,E,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
380,SUM,97,TI,CR,10,F,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
380,SUM,97,TI,CR,10,G,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
380,SUM,97,TI,CR,10,H,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
380,SUM,97,TI,CR,10,I,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
380,SUM,97,TI,CR,10,J,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
381,SUM,97,TI,OH,10,A,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
381,SUM,97,TI,OH,10,B,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
381,SUM,97,TI,OH,10,C,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
381,SUM,97,TI,OH,10,D,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
381,SUM,97,TI,OH,10,E,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
381,SUM,97,TI,OH,10,F,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
381,SUM,97,TI,OH,10,G,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
381,SUM,97,TI,OH,10,H,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
381,SUM,97,TI,OH,10,I,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
381,SUM,97,TI,OH,10,J,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
383,SUM,99,SR,SR,7,A,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
383,SUM,99,SR,SR,7,B,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
383,SUM,99,SR,SR,7,C,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
383,SUM,99,SR,SR,7,D,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
383,SUM,99,SR,SR,7,E,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
383,SUM,99,SR,SR,7,F,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
383,SUM,99,SR,SR,7,G,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
382,SUM,99,SR,HG,5,A,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
382,SUM,99,SR,HG,5,B,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
382,SUM,99,SR,HG,5,C,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
382,SUM,99,SR,HG,5,D,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
382,SUM,99,SR,HG,5,E,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
384,SUM,101,HG,HG,7,A,7/16/2026,NA,NA,NA,TN,transferred to filter paper and stored in the greenhouse- 8/6,DEAD,0,0,home
384,SUM,101,HG,HG,7,B,7/16/2026,NA,NA,NA,TN,transferred to filter paper and stored in the greenhouse- 8/6,DEAD,0,0,home
384,SUM,101,HG,HG,7,C,7/16/2026,NA,NA,NA,TN,transferred to filter paper and stored in the greenhouse- 8/6,DEAD,0,0,home
384,SUM,101,HG,HG,7,D,7/16/2026,NA,NA,NA,TN,transferred to filter paper and stored in the greenhouse- 8/6,DEAD,0,0,home
384,SUM,101,HG,HG,7,E,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
384,SUM,101,HG,HG,7,F,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
384,SUM,101,HG,HG,7,G,7/16/2026,NA,NA,NA,TN,missing,DEAD,0,0,home
385,SUM,105,NG,NG,5,A,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
385,SUM,105,NG,NG,5,B,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
385,SUM,105,NG,NG,5,C,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
385,SUM,105,NG,NG,5,D,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,home
385,SUM,105,NG,NG,5,E,7/16/2026,NA,8/6-O,NA,TN,white gluey,LIVE,1,0,home
386,SUM,106,RC,RC,1,A,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
388,SUM,107,OH,TI,3,A,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
388,SUM,107,OH,TI,3,B,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
388,SUM,107,OH,TI,3,C,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
387,SUM,107,OH,NG,4,A,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
387,SUM,107,OH,NG,4,B,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
387,SUM,107,OH,NG,4,C,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
387,SUM,107,OH,NG,4,D,7/16/2026,NA,7/22-O,NA,TN,pink gluey,LIVE,1,0,away
390,SUM,109,SR,NG,5,A,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
390,SUM,109,SR,NG,5,B,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
390,SUM,109,SR,NG,5,C,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
390,SUM,109,SR,NG,5,D,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
390,SUM,109,SR,NG,5,E,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
389,SUM,109,SR,BB,4,A,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
389,SUM,109,SR,BB,4,B,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
389,SUM,109,SR,BB,4,C,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
389,SUM,109,SR,BB,4,D,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
391,SUM,113,TI,CR,8,A,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
391,SUM,113,TI,CR,8,B,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
391,SUM,113,TI,CR,8,C,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
391,SUM,113,TI,CR,8,D,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
391,SUM,113,TI,CR,8,E,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
391,SUM,113,TI,CR,8,F,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
391,SUM,113,TI,CR,8,G,7/16/2026,NA,7/25-O/F,NA,TN,white gluey circular,LIVE,1,0,away
391,SUM,113,TI,CR,8,H,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
392,SUM,113,TI,OH,5,A,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
392,SUM,113,TI,OH,5,B,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
392,SUM,113,TI,OH,5,C,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
392,SUM,113,TI,OH,5,D,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
392,SUM,113,TI,OH,5,E,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
393,SUM,115,TI,CR,4,A,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
393,SUM,115,TI,CR,4,B,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
393,SUM,115,TI,CR,4,C,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
393,SUM,115,TI,CR,4,D,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
394,SUM,115,TI,OH,6,A,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
394,SUM,115,TI,OH,6,B,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
394,SUM,115,TI,OH,6,C,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
394,SUM,115,TI,OH,6,D,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
394,SUM,115,TI,OH,6,E,7/16/2026,NA,7/29-O,NA,TN,white gluey but seed still okay,LIVE,1,0,away
394,SUM,115,TI,OH,6,F,7/16/2026,NA,NA,NA,TN,NA,LIVE,0,0,away
395,SUM,116,BB,BB,5,A,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
395,SUM,116,BB,BB,5,B,7/16/2026,NA,7/22-O,NA,TN,could be yeast,DEAD,1,0,home
395,SUM,116,BB,BB,5,C,7/16/2026,NA,7/22-O,NA,TN,could be yeast,DEAD,1,0,home
395,SUM,116,BB,BB,5,D,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
395,SUM,116,BB,BB,5,E,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
396,SUM,116,BB,RC,5,A,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
396,SUM,116,BB,RC,5,B,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
396,SUM,116,BB,RC,5,C,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
396,SUM,116,BB,RC,5,D,7/16/2026,NA,8/7-O,NA,TN,yellow with spots,DEAD,1,0,away
396,SUM,116,BB,RC,5,E,7/16/2026,NA,NA,NA,TN,missing,DEAD,0,0,away
398,SUM,117,RC,NG,2,A,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
398,SUM,117,RC,NG,2,B,7/16/2026,NA,8/6-O,NA,TN,white with spots,DEAD,1,0,away
397,SUM,117,RC,BB,6,A,7/16/2026,NA,8/6-O,NA,TN,brown gluey,DEAD,1,0,away
397,SUM,117,RC,BB,6,B,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
397,SUM,117,RC,BB,6,C,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
397,SUM,117,RC,BB,6,D,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
397,SUM,117,RC,BB,6,E,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
397,SUM,117,RC,BB,6,F,7/16/2026,NA,NA,NA,TN,missing,DEAD,0,0,away
399,SUM,118,CR,CR,4,A,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
399,SUM,118,CR,CR,4,B,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
399,SUM,118,CR,CR,4,C,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
399,SUM,118,CR,CR,4,D,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,home
500,SUM,118,CR,HG,3,A,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
500,SUM,118,CR,HG,3,B,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
500,SUM,118,CR,HG,3,C,7/16/2026,NA,NA,NA,TN,NA,DEAD,0,0,away
401,WIL,4,CR,TI,2,A,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
401,WIL,4,CR,TI,2,B,7/21/2026,NA,7/25-F,NA,HL,fluffy brown and white,DEAD,1,0,away
400,WIL,4,CR,BB,7,A,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
400,WIL,4,CR,BB,7,B,7/21/2026,NA,8/7-O,NA,HL,shiny black and yellow,DEAD,1,0,away
400,WIL,4,CR,BB,7,C,7/21/2026,NA,NA,NA,HL,NA,DEAD,0,0,away
400,WIL,4,CR,BB,7,D,7/21/2026,NA,8/7-O,NA,HL,shiny black and yellow,DEAD,1,0,away
400,WIL,4,CR,BB,7,E,7/21/2026,NA,8/7-O,NA,HL,shiny black and yellow,DEAD,1,0,away
400,WIL,4,CR,BB,7,F,7/21/2026,NA,8/7-O,NA,HL,shiny black and yellow,DEAD,1,0,away
400,WIL,4,CR,BB,7,G,7/21/2026,NA,8/7-O,NA,HL,shiny black and yellow,DEAD,1,0,away
402,WIL,5,NG,NG,3,A,7/21/2026,NA,8/7-O/F,NA,HL,shiny white,LIVE,1,0,home
402,WIL,5,NG,NG,3,B,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,home
402,WIL,5,NG,NG,3,C,7/21/2026,NA,7/25-O/F,NA,HL,white circular- shiny,LIVE,1,0,home
403,WIL,5,NG,RC,3,A,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
403,WIL,5,NG,RC,3,B,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
403,WIL,5,NG,RC,3,C,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
404,WIL,6,BB,BB,6,A,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,home
404,WIL,6,BB,BB,6,B,7/21/2026,NA,8/7-O,NA,HL,shiny white,LIVE,1,0,home
404,WIL,6,BB,BB,6,C,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,home
404,WIL,6,BB,BB,6,D,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,home
404,WIL,6,BB,BB,6,E,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,home
404,WIL,6,BB,BB,6,F,7/21/2026,8/7/2026,8/13-O,NA,HL,shiny white,LIVE,1,1,home
405,WIL,6,BB,RC,8,A,7/21/2026,NA,7/22-O,NA,HL,"white gluey, seed still okay",LIVE,1,0,away
405,WIL,6,BB,RC,8,B,7/21/2026,NA,7/22-O,NA,HL,"white gluey, seed still okay",LIVE,1,0,away
405,WIL,6,BB,RC,8,C,7/21/2026,NA,7/22-O,NA,HL,"white gluey, seed still okay",LIVE,1,0,away
405,WIL,6,BB,RC,8,D,7/21/2026,NA,7/22-O,NA,HL,"white gluey, seed still okay",LIVE,1,0,away
405,WIL,6,BB,RC,8,E,7/21/2026,NA,7/22-O,NA,HL,"white circular, white gluey, seed still okay",LIVE,1,0,away
405,WIL,6,BB,RC,8,F,7/21/2026,NA,7/22-O,NA,HL,"white gluey, seed still okay",LIVE,1,0,away
405,WIL,6,BB,RC,8,G,7/21/2026,NA,7/22-O,NA,HL,"white gluey, seed still okay",LIVE,1,0,away
405,WIL,6,BB,RC,8,H,7/21/2026,NA,7/22-O,NA,HL,"white gluey, seed still okay",LIVE,1,0,away
406,WIL,8,BB,BB,8,A,7/21/2026,NA,NA,NA,HL,"plate is contaminated, shiny- 8/7",LIVE,0,0,home
406,WIL,8,BB,BB,8,B,7/21/2026,NA,NA,NA,HL,"plate is contaminated, shiny- 8/7",LIVE,0,0,home
406,WIL,8,BB,BB,8,C,7/21/2026,NA,NA,NA,HL,"plate is contaminated, shiny- 8/7",LIVE,0,0,home
406,WIL,8,BB,BB,8,D,7/21/2026,NA,NA,NA,HL,"plate is contaminated, shiny- 8/7",LIVE,0,0,home
406,WIL,8,BB,BB,8,E,7/21/2026,NA,NA,NA,HL,"plate is contaminated, shiny- 8/7",LIVE,0,0,home
406,WIL,8,BB,BB,8,F,7/21/2026,NA,NA,NA,HL,"plate is contaminated, shiny- 8/7",LIVE,0,0,home
406,WIL,8,BB,BB,8,G,7/21/2026,NA,NA,NA,HL,"plate is contaminated, shiny- 8/7",LIVE,0,0,home
406,WIL,8,BB,BB,8,H,7/21/2026,NA,NA,NA,HL,"plate is contaminated, shiny- 8/7",LIVE,0,0,home
407,WIL,8,BB,RC,5,A,7/21/2026,8/7/2026,NA,NA,HL,"plate is contaminated, shiny- 8/7",LIVE,0,1,away
407,WIL,8,BB,RC,5,B,7/21/2026,NA,7/29-O/F,NA,HL,white gluey circular,LIVE,1,0,away
407,WIL,8,BB,RC,5,C,7/21/2026,NA,7/29-O,NA,HL,white gluey circular- seed is gone,LIVE,1,0,away
407,WIL,8,BB,RC,5,D,7/21/2026,NA,7/29-O/F,NA,HL,shiny yellow with spots,LIVE,1,0,away
407,WIL,8,BB,RC,5,E,7/21/2026,NA,NA,NA,HL,missing,LIVE,0,0,away
409,WIL,10,SR,SR,9,A,7/21/2026,8/7/2026,NA,NA,HL,NA,LIVE,0,1,home
409,WIL,10,SR,SR,9,B,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,home
409,WIL,10,SR,SR,9,C,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,home
409,WIL,10,SR,SR,9,D,7/21/2026,8/13/2026,NA,NA,HL,NA,LIVE,0,1,home
409,WIL,10,SR,SR,9,E,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,home
409,WIL,10,SR,SR,9,F,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,home
409,WIL,10,SR,SR,9,G,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,home
409,WIL,10,SR,SR,9,H,7/21/2026,NA,7/25-O/F,NA,HL,shiny white- infected whole plate,LIVE,1,0,home
409,WIL,10,SR,SR,9,I,7/21/2026,8/13/2026,NA,NA,HL,NA,LIVE,0,1,home
408,WIL,10,SR,HG,10,A,7/21/2026,7/25/2026,7/25-F,NA,HL,fuzzy white,LIVE,1,1,away
408,WIL,10,SR,HG,10,B,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
408,WIL,10,SR,HG,10,C,7/21/2026,NA,7/25-O,NA,HL,white gluey,LIVE,1,0,away
408,WIL,10,SR,HG,10,D,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
408,WIL,10,SR,HG,10,E,7/21/2026,NA,7/25-F,NA,HL,fuzzy white,LIVE,1,0,away
408,WIL,10,SR,HG,10,F,7/21/2026,8/13/2026,NA,NA,HL,NA,LIVE,0,1,away
408,WIL,10,SR,HG,10,G,7/21/2026,7/25/2026,NA,NA,HL,NA,LIVE,0,1,away
408,WIL,10,SR,HG,10,H,7/21/2026,7/25/2026,NA,NA,HL,NA,LIVE,0,1,away
408,WIL,10,SR,HG,10,I,7/21/2026,NA,7/29-F,NA,HL,fluffy brown,LIVE,1,0,away
408,WIL,10,SR,HG,10,J,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
410,WIL,11,HR,HG,4,A,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
410,WIL,11,HR,HG,4,B,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
410,WIL,11,HR,HG,4,C,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
410,WIL,11,HR,HG,4,D,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
413,WIL,15,HG,SR,2,A,7/21/2026,NA,7/25-O/F,NA,HL,white shiny gluey circular,LIVE,1,0,away
413,WIL,15,HG,SR,2,B,7/21/2026,NA,7/25-O/F,NA,HL,white shiny gluey circular,LIVE,1,0,away
411,WIL,15,HG,CR,7,A,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
411,WIL,15,HG,CR,7,B,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
411,WIL,15,HG,CR,7,C,7/21/2026,NA,NA,NA,HL,NA,LIVE,0,0,away
